movie,year,category,nominee,bafta,globe,oscar,rated,runtime,director,language,imdb_score,imdb_votes,rt_score,metascore,box_office,other_win,other_nom,history,crime,adventure,musical,action,war,western,scifi,comedy,mystery,music,fantasy,family,thriller,drama,biography,romance,animation,sport,horror
Schindler's List,1993,actor,Liam Neeson,0,0,0,R,195,Steven Spielberg,English,8.9,1235435,9.8,9.4,96898818,85,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Schindler's List,1993,director,Steven Spielberg,1,1,1,R,195,Steven Spielberg,English,8.9,1235435,9.8,9.4,96898818,85,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Schindler's List,1993,picture,Schindler's List,1,1,1,R,195,Steven Spielberg,English,8.9,1235435,9.8,9.4,96898818,85,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Forrest Gump,1994,actor,Tom Hanks,0,1,1,PG-13,142,Robert Zemeckis,English,8.8,1850749,7.1,8.2,330455270,44,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Forrest Gump,1994,director,Robert Zemeckis,0,1,1,PG-13,142,Robert Zemeckis,English,8.8,1850749,7.1,8.2,330455270,44,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Forrest Gump,1994,picture,Forrest Gump,0,1,1,PG-13,142,Robert Zemeckis,English,8.8,1850749,7.1,8.2,330455270,44,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
The Shawshank Redemption,1994,actor,Morgan Freeman,0,0,0,R,142,Frank Darabont,English,9.3,2381013,9.1,8.0,28699976,21,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Shawshank Redemption,1994,picture,The Shawshank Redemption,0,0,0,R,142,Frank Darabont,English,9.3,2381013,9.1,8.0,28699976,21,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Madness of King George,1994,actor,Nigel Hawthorne,0,0,0,PG-13,110,Nicholas Hytner,English,7.2,15693,9.3,8.9,15238689,15,20,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
Nobody's Fool,1994,actor,Paul Newman,0,0,0,R,110,Robert Benton,English,7.4,18988,9.1,8.6,39491975,5,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Pulp Fiction,1994,actor,John Travolta,0,0,0,R,154,Quentin Tarantino,English,8.9,1861736,9.2,9.4,107928762,69,75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Pulp Fiction,1994,director,Quentin Tarantino,0,0,0,R,154,Quentin Tarantino,English,8.9,1861736,9.2,9.4,107928762,69,75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Pulp Fiction,1994,picture,Pulp Fiction,0,0,0,R,154,Quentin Tarantino,English,8.9,1861736,9.2,9.4,107928762,69,75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Leaving Las Vegas,1995,actor,Nicolas Cage,0,1,1,R,111,Mike Figgis,English,7.5,115805,9.0,8.2,32029928,31,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Leaving Las Vegas,1995,actress,Elisabeth Shue,0,0,0,R,111,Mike Figgis,English,7.5,115805,9.0,8.2,32029928,31,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Leaving Las Vegas,1995,director,Mike Figgis,0,0,0,R,111,Mike Figgis,English,7.5,115805,9.0,8.2,32029928,31,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Mr. Holland's Opus,1995,actor,Richard Dreyfuss,0,0,0,PG,143,Stephen Herek,English,7.3,36035,7.5,5.9,82569971,5,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Nixon,1995,actor,Anthony Hopkins,0,0,0,R,192,Oliver Stone,English,7.1,29081,7.5,6.6,13681765,11,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Dead Man Walking,1995,actor,Sean Penn,0,0,0,R,122,Tim Robbins,English,7.5,89621,9.5,8.0,39363635,22,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Dead Man Walking,1995,actress,Susan Sarandon,0,0,1,R,122,Tim Robbins,English,7.5,89621,9.5,8.0,39363635,22,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Dead Man Walking,1995,director,Tim Robbins,0,0,0,R,122,Tim Robbins,English,7.5,89621,9.5,8.0,39363635,22,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Shine,1996,actor,Geoffrey Rush,1,1,1,PG-13,105,Scott Hicks,English,7.7,51931,9.1,8.7,35892330,45,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0
Shine,1996,director,Scott Hicks,0,0,0,PG-13,105,Scott Hicks,English,7.7,51931,9.1,8.7,35892330,45,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0
Shine,1996,picture,Shine,0,0,0,PG-13,105,Scott Hicks,English,7.7,51931,9.1,8.7,35892330,45,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0
Jerry Maguire,1996,actor,Tom Cruise,0,1,0,R,139,Cameron Crowe,English,7.3,245661,8.3,7.7,153952592,25,41,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
Jerry Maguire,1996,picture,Jerry Maguire,0,0,0,R,139,Cameron Crowe,English,7.3,245661,8.3,7.7,153952592,25,41,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
The English Patient,1996,actor,Ralph Fiennes,0,0,0,R,162,Anthony Minghella,English,7.4,181394,8.5,8.7,78676425,53,77,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
The English Patient,1996,actress,Kristin Scott Thomas,0,0,0,R,162,Anthony Minghella,English,7.4,181394,8.5,8.7,78676425,53,77,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
The English Patient,1996,director,Anthony Minghella,0,0,1,R,162,Anthony Minghella,English,7.4,181394,8.5,8.7,78676425,53,77,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
The English Patient,1996,picture,The English Patient,1,1,1,R,162,Anthony Minghella,English,7.4,181394,8.5,8.7,78676425,53,77,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
The People vs. Larry Flynt,1996,actor,Woody Harrelson,0,0,0,R,130,Milos Forman,English,7.3,89001,8.8,7.9,20300385,22,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
The People vs. Larry Flynt,1996,director,Miloš Forman,0,1,0,R,130,Milos Forman,English,7.3,89001,8.8,7.9,20300385,22,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Sling Blade,1996,actor,Billy Bob Thornton,0,0,0,R,135,Billy Bob Thornton,English,8.0,88032,9.6,8.4,24444121,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
As Good as It Gets,1997,actor,Jack Nicholson,0,1,1,PG-13,139,James L. Brooks,English,7.7,279766,8.5,6.7,148478011,36,54,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
As Good as It Gets,1997,actress,Helen Hunt,0,1,1,PG-13,139,James L. Brooks,English,7.7,279766,8.5,6.7,148478011,36,54,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
As Good as It Gets,1997,picture,As Good as It Gets,0,1,0,PG-13,139,James L. Brooks,English,7.7,279766,8.5,6.7,148478011,36,54,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
Good Will Hunting,1997,actor,Matt Damon,0,0,0,R,126,Gus Van Sant,English,8.3,878800,9.8,7.0,138433435,22,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Good Will Hunting,1997,director,Gus Van Sant,0,0,0,R,126,Gus Van Sant,English,8.3,878800,9.8,7.0,138433435,22,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Good Will Hunting,1997,picture,Good Will Hunting,0,0,0,R,126,Gus Van Sant,English,8.3,878800,9.8,7.0,138433435,22,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
The Apostle,1997,actor,Robert Duvall,0,0,0,PG-13,134,Robert Duvall,English,7.2,13536,9.0,8.3,19868354,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Ulee's Gold,1997,actor,Peter Fonda,0,1,0,R,113,Victor Nunez,English,7.0,6791,9.4,7.7,9161691,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Wag the Dog,1997,actor,Dustin Hoffman,0,0,0,R,97,Barry Levinson,English,7.2,79658,8.5,7.3,43061945,2,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Life Is Beautiful,1998,actor,Roberto Benigni,0,0,1,PG-13,116,Roberto Benigni,Italian,8.6,634121,8.0,5.9,57563264,69,52,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
Life Is Beautiful,1998,director,Roberto Benigni,0,0,0,PG-13,116,Roberto Benigni,Italian,8.6,634121,8.0,5.9,57563264,69,52,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
Life Is Beautiful,1998,picture,Life Is Beautiful,0,0,0,PG-13,116,Roberto Benigni,Italian,8.6,634121,8.0,5.9,57563264,69,52,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
Saving Private Ryan,1998,actor,Tom Hanks,0,0,0,R,169,Steven Spielberg,English,8.6,1261938,9.3,9.1,217049603,74,75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Saving Private Ryan,1998,director,Steven Spielberg,0,1,1,R,169,Steven Spielberg,English,8.6,1261938,9.3,9.1,217049603,74,75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Saving Private Ryan,1998,picture,Saving Private Ryan,0,1,0,R,169,Steven Spielberg,English,8.6,1261938,9.3,9.1,217049603,74,75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Gods and Monsters,1998,actor,Ian McKellen,0,0,0,R,105,Bill Condon,English,7.3,29516,9.5,7.4,6451628,37,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Affliction,1998,actor,Nick Nolte,0,0,0,R,114,Paul Schrader,English,7.0,15637,8.8,7.9,6330054,7,19,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
American History X,1998,actor,Edward Norton,0,0,0,R,119,Tony Kaye,English,8.5,1046431,8.3,6.2,6719864,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
American Beauty,1999,actor,Kevin Spacey,1,0,1,R,122,Sam Mendes,English,8.3,1084560,8.7,8.4,130096601,106,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
American Beauty,1999,actress,Annette Bening,1,0,0,R,122,Sam Mendes,English,8.3,1084560,8.7,8.4,130096601,106,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
American Beauty,1999,director,Sam Mendes,0,1,1,R,122,Sam Mendes,English,8.3,1084560,8.7,8.4,130096601,106,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
American Beauty,1999,picture,American Beauty,1,1,1,R,122,Sam Mendes,English,8.3,1084560,8.7,8.4,130096601,106,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Insider,1999,actor,Russell Crowe,0,0,0,R,157,Michael Mann,English,7.8,161468,9.6,8.4,29089912,23,51,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
The Insider,1999,director,Michael Mann,0,0,0,R,157,Michael Mann,English,7.8,161468,9.6,8.4,29089912,23,51,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
The Insider,1999,picture,The Insider,0,0,0,R,157,Michael Mann,English,7.8,161468,9.6,8.4,29089912,23,51,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
The Straight Story,1999,actor,Richard Farnsworth,0,0,0,G,112,David Lynch,English,8.0,83256,9.5,8.6,6203044,18,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Sweet and Lowdown,1999,actor,Sean Penn,0,0,0,PG-13,95,Woody Allen,English,7.2,32501,7.7,7.0,4197015,1,13,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
The Hurricane,1999,actor,Denzel Washington,0,1,0,R,146,Norman Jewison,English,7.6,92626,8.3,7.4,50699241,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
Gladiator,2000,actor,Russell Crowe,0,0,1,R,155,Ridley Scott,English,8.5,1365267,7.7,6.7,187705427,54,106,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Gladiator,2000,director,Ridley Scott,0,0,0,R,155,Ridley Scott,English,8.5,1365267,7.7,6.7,187705427,54,106,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Gladiator,2000,picture,Gladiator,1,1,1,R,155,Ridley Scott,English,8.5,1365267,7.7,6.7,187705427,54,106,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Before Night Falls,2000,actor,Javier Bardem,0,0,0,R,133,Julian Schnabel,English,7.2,24211,7.3,8.5,4242892,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
Cast Away,2000,actor,Tom Hanks,0,1,0,PG-13,143,Robert Zemeckis,English,7.8,536096,8.9,7.3,233632142,15,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Pollock,2000,actor,Ed Harris,0,0,0,R,122,Ed Harris,English,7.0,27104,8.0,7.7,8598593,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Quills,2000,actor,Geoffrey Rush,0,0,0,R,124,Philip Kaufman,English,7.3,52119,7.5,7.0,7065332,18,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Training Day,2001,actor,Denzel Washington,0,0,1,R,122,Antoine Fuqua,English,7.7,398636,7.3,6.9,76631907,17,23,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
A Beautiful Mind,2001,actor,Russell Crowe,1,1,0,PG-13,135,Ron Howard,English,8.2,864865,7.4,7.2,170742341,33,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
A Beautiful Mind,2001,director,Ron Howard,0,0,1,PG-13,135,Ron Howard,English,8.2,864865,7.4,7.2,170742341,33,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
A Beautiful Mind,2001,picture,A Beautiful Mind,0,1,1,PG-13,135,Ron Howard,English,8.2,864865,7.4,7.2,170742341,33,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
I Am Sam,2001,actor,Sean Penn,0,0,0,PG-13,132,Jessie Nelson,English,7.7,143996,3.5,2.8,40311852,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Ali,2001,actor,Will Smith,0,0,0,R,157,Michael Mann,English,6.8,94507,6.8,6.5,58203105,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
In the Bedroom,2001,actor,Tom Wilkinson,0,0,0,R,131,Todd Field,English,7.4,37774,9.3,8.6,35930604,39,70,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
In the Bedroom,2001,actress,Sissy Spacek,0,1,0,R,131,Todd Field,English,7.4,37774,9.3,8.6,35930604,39,70,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
In the Bedroom,2001,picture,In the Bedroom,0,0,0,R,131,Todd Field,English,7.4,37774,9.3,8.6,35930604,39,70,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Pianist,2002,actor,Adrien Brody,0,0,1,R,150,Roman Polanski,English,8.5,744687,9.5,8.5,32572577,54,74,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
The Pianist,2002,director,Roman Polanski,1,0,1,R,150,Roman Polanski,English,8.5,744687,9.5,8.5,32572577,54,74,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
The Pianist,2002,picture,The Pianist,1,0,0,R,150,Roman Polanski,English,8.5,744687,9.5,8.5,32572577,54,74,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
Adaptation,2002,actor,Nicolas Cage,0,0,0,R,115,Spike Jonze,English,7.7,180556,9.1,8.3,22498520,64,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
The Quiet American,2002,actor,Michael Caine,0,0,0,R,101,Phillip Noyce,English,7.1,27397,8.7,8.4,12988801,13,13,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0
Gangs of New York,2002,actor,Daniel Day-Lewis,1,0,0,R,167,Martin Scorsese,English,7.5,412756,7.3,7.2,77812000,50,125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Gangs of New York,2002,director,Martin Scorsese,0,1,0,R,167,Martin Scorsese,English,7.5,412756,7.3,7.2,77812000,50,125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Gangs of New York,2002,picture,Gangs of New York,0,0,0,R,167,Martin Scorsese,English,7.5,412756,7.3,7.2,77812000,50,125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
About Schmidt,2002,actor,Jack Nicholson,0,1,0,R,125,Alexander Payne,English,7.1,123582,8.5,8.5,65016287,25,69,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Mystic River,2003,actor,Sean Penn,0,1,1,R,138,Clint Eastwood,English,7.9,425346,8.8,8.4,90135191,54,144,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
Mystic River,2003,director,Clint Eastwood,0,0,0,R,138,Clint Eastwood,English,7.9,425346,8.8,8.4,90135191,54,144,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
Mystic River,2003,picture,Mystic River,0,0,0,R,138,Clint Eastwood,English,7.9,425346,8.8,8.4,90135191,54,144,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
Pirates of the Caribbean: The Curse of the Black Pearl,2003,actor,Johnny Depp,0,0,0,PG-13,143,Gore Verbinski,English,8.0,1026866,7.9,6.3,305413918,38,99,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
House of Sand and Fog,2003,actor,Ben Kingsley,0,0,0,R,126,Vadim Perelman,English,7.5,65812,7.4,7.1,13040288,13,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Cold Mountain,2003,actor,Jude Law,0,0,0,R,154,Anthony Minghella,English,7.2,141056,7.0,7.3,95636509,19,101,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Lost in Translation,2003,actor,Bill Murray,1,1,0,R,102,Sofia Coppola,English,7.7,421475,9.5,8.9,44585453,96,132,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Lost in Translation,2003,director,Sofia Coppola,0,0,0,R,102,Sofia Coppola,English,7.7,421475,9.5,8.9,44585453,96,132,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Lost in Translation,2003,picture,Lost in Translation,0,1,0,R,102,Sofia Coppola,English,7.7,421475,9.5,8.9,44585453,96,132,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Ray,2004,actor,Jamie Foxx,1,1,1,PG-13,152,Taylor Hackford,English,7.7,140370,7.9,7.3,75331600,51,54,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
Ray,2004,director,Taylor Hackford,0,0,0,PG-13,152,Taylor Hackford,English,7.7,140370,7.9,7.3,75331600,51,54,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
Ray,2004,picture,Ray,0,0,0,PG-13,152,Taylor Hackford,English,7.7,140370,7.9,7.3,75331600,51,54,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
Hotel Rwanda,2004,actor,Don Cheadle,0,0,0,PG-13,121,Terry George,English,8.1,337858,9.1,7.9,23530892,16,46,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Finding Neverland,2004,actor,Johnny Depp,0,0,0,PG,106,Marc Forster,English,7.7,200299,8.3,6.7,51680613,18,81,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
Finding Neverland,2004,picture,Finding Neverland,0,0,0,PG,106,Marc Forster,English,7.7,200299,8.3,6.7,51680613,18,81,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
The Aviator,2004,actor,Leonardo DiCaprio,0,1,0,PG-13,170,Martin Scorsese,English,7.5,338498,8.6,7.7,102610330,80,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
The Aviator,2004,director,Martin Scorsese,0,0,0,PG-13,170,Martin Scorsese,English,7.5,338498,8.6,7.7,102610330,80,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
The Aviator,2004,picture,The Aviator,1,1,0,PG-13,170,Martin Scorsese,English,7.5,338498,8.6,7.7,102610330,80,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Million Dollar Baby,2004,actor,Clint Eastwood,0,0,0,PG-13,132,Clint Eastwood,English,8.1,643504,9.0,8.6,100492203,63,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Million Dollar Baby,2004,actress,Hilary Swank,0,1,1,PG-13,132,Clint Eastwood,English,8.1,643504,9.0,8.6,100492203,63,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Million Dollar Baby,2004,director,Clint Eastwood,0,1,1,PG-13,132,Clint Eastwood,English,8.1,643504,9.0,8.6,100492203,63,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Million Dollar Baby,2004,picture,Million Dollar Baby,0,0,1,PG-13,132,Clint Eastwood,English,8.1,643504,9.0,8.6,100492203,63,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Capote,2005,actor,Philip Seymour Hoffman,1,1,1,R,114,Bennett Miller,English,7.3,127018,8.9,8.8,28750530,58,89,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Capote,2005,director,Bennett Miller,0,0,0,R,114,Bennett Miller,English,7.3,127018,8.9,8.8,28750530,58,89,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Capote,2005,picture,Capote,0,0,0,R,114,Bennett Miller,English,7.3,127018,8.9,8.8,28750530,58,89,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Brokeback Mountain,2005,actor,Heath Ledger,0,0,0,R,134,Ang Lee,English,7.7,327851,8.7,8.7,83043761,138,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Brokeback Mountain,2005,director,Ang Lee,1,1,1,R,134,Ang Lee,English,7.7,327851,8.7,8.7,83043761,138,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Brokeback Mountain,2005,picture,Brokeback Mountain,1,1,0,R,134,Ang Lee,English,7.7,327851,8.7,8.7,83043761,138,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Walk the Line,2005,actor,Joaquin Phoenix,0,1,0,PG-13,136,James Mangold,English,7.8,237240,8.2,7.2,119519402,43,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0
Walk the Line,2005,actress,Reese Witherspoon,1,1,1,PG-13,136,James Mangold,English,7.8,237240,8.2,7.2,119519402,43,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0
"Good Night, and Good Luck",2005,actor,David Strathairn,0,0,0,PG,93,George Clooney,English,7.4,94709,9.3,8.0,31558003,38,123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"Good Night, and Good Luck",2005,director,George Clooney,0,0,0,PG,93,George Clooney,English,7.4,94709,9.3,8.0,31558003,38,123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"Good Night, and Good Luck",2005,picture,"Good Night, and Good Luck",0,0,0,PG,93,George Clooney,English,7.4,94709,9.3,8.0,31558003,38,123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
The Last King of Scotland,2006,actor,Forest Whitaker,1,1,1,R,123,Kevin Macdonald,English,7.7,177142,8.7,7.4,17606684,48,32,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
Blood Diamond,2006,actor,Leonardo DiCaprio,0,0,0,R,143,Edward Zwick,English,8.0,505332,6.3,6.4,57377916,8,27,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Half Nelson,2006,actor,Ryan Gosling,0,0,0,R,106,Ryan Fleck,English,7.2,84763,9.0,8.5,2697938,29,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Venus,2006,actor,Peter O'Toole,0,0,0,R,95,Roger Michell,English,7.1,12483,8.8,8.2,3347411,4,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
The Pursuit of Happyness,2006,actor,Will Smith,0,0,0,PG-13,117,Gabriele Muccino,English,8.0,458541,6.7,6.4,163566459,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
There Will Be Blood,2007,actor,Daniel Day-Lewis,1,1,1,R,158,Paul Thomas Anderson,English,8.2,529585,9.1,9.3,40222514,114,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
There Will Be Blood,2007,director,Paul Thomas Anderson,0,0,0,R,158,Paul Thomas Anderson,English,8.2,529585,9.1,9.3,40222514,114,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
There Will Be Blood,2007,picture,There Will Be Blood,0,0,0,R,158,Paul Thomas Anderson,English,8.2,529585,9.1,9.3,40222514,114,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Michael Clayton,2007,actor,George Clooney,0,0,0,R,119,Tony Gilroy,English,7.2,158166,9.1,8.2,49033882,27,114,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
Michael Clayton,2007,director,Tony Gilroy,0,0,0,R,119,Tony Gilroy,English,7.2,158166,9.1,8.2,49033882,27,114,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
Michael Clayton,2007,picture,Michael Clayton,0,0,0,R,119,Tony Gilroy,English,7.2,158166,9.1,8.2,49033882,27,114,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
